Carrier,ID ,Search Ring Name ID,Block,Lot,Zoning District,Hight and Bulk District,Type of Building,Preference (1-7),Type of Consumer Services,Type of Consumer Products,Number of Antennas,Location of BTS,Type of Technology,Radio Frequency Range (Megahertz),Power Output of Equipment (Watts),Height to Top of Antenna,Name of Community Liason,Phone Number of Community Liason,Comments,Location 1
Verizon Wireless,428831,SF LM 215,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.790934', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393902'}"
Verizon Wireless,425113,SF LM 216,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.789487', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.395607'}"
Verizon Wireless,425114,SF LM 217,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.788554', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.394501'}"
Verizon Wireless,TBD,SF LM 218,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.786903', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.39028'}"
Verizon Wireless,425116,SF LM 219,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.787633', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393133'}"
Verizon Wireless,302419,SF UM PH1 SC 175 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.791192', 'needs_recoding': False, 'human_address': '{""address"":""BUSH ST."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.400431'}"
Verizon Wireless,302421,SF UM PH1 SC 25 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.78996', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 168 Sutter St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.403345'}"
Verizon Wireless,302427,SF UM PH1 SC 6 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.789065', 'needs_recoding': False, 'human_address': '{""address"":""MONTGOMERY ST. (Market Street Frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.401873'}"
Verizon Wireless,302425,SF UM PH1 SC 7 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.790594', 'needs_recoding': False, 'human_address': '{""address"":""Market Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.399934'}"
Verizon Wireless,302418,SF_UM_PH1_SC5,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.786591', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.40465'}"
Verizon Wireless,302434,SF UM PH2 SC 190 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.806022', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 125 Bay St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.40955'}"
Verizon Wireless,302687,SF_UM_PH4_SC91,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.802348', 'needs_recoding': False, 'human_address': '{""address"":""2302 Leavenworth (Lombard St frontg)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417363'}"
Verizon Wireless,318888,Golden Gate Relo,TBD,TBD,TBD,TBD,Building,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.781711', 'needs_recoding': False, 'human_address': '{""address"":""Clemente St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.504453'}"
Verizon Wireless,273819,3rd St Garage,TBD,TBD,TBD,TBD,Building,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.768294', 'needs_recoding': False, 'human_address': '{""address"":""3rd Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.389569'}"
Clearwire,CA-SFO4001a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7601', 'needs_recoding': False, 'human_address': '{""address"":""1506 8th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.465'}"
Clearwire,CA-SFO4002a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7643', 'needs_recoding': False, 'human_address': '{""address"":""1294 9th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.466'}"
Clearwire,CA-SFO4003a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7645', 'needs_recoding': False, 'human_address': '{""address"":""1264 Funston Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.471'}"
Clearwire,CA-SFO4014a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7633', 'needs_recoding': False, 'human_address': '{""address"":""124 Lower Terrace St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.442'}"
Clearwire,CA-SFO4015a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.758', 'needs_recoding': False, 'human_address': '{""address"":""24 Seward St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.439'}"
Clearwire,CA-SFO4016a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7596', 'needs_recoding': False, 'human_address': '{""address"":""170 Diamond St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.437'}"
Clearwire,CA-SFO4017a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem, Mobile",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.76', 'needs_recoding': False, 'human_address': '{""address"":""131 Danvers St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.443'}"
Clearwire,CA-SFO4044a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7337', 'needs_recoding': False, 'human_address': '{""address"":""55 Rousseau St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43'}"
Clearwire,CA-SFO4046a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7367', 'needs_recoding': False, 'human_address': '{""address"":""131 Park St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.423'}"
Clearwire,CA-SFO4051a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7366', 'needs_recoding': False, 'human_address': '{""address"":""274 Sussex St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.438'}"
Clearwire,CA-SFO4060a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.738', 'needs_recoding': False, 'human_address': '{""address"":""10 Arbor St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.435'}"
Clearwire,CA-SFO4061a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7352', 'needs_recoding': False, 'human_address': '{""address"":""3040 Castro St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433'}"
Clearwire,CA-SFO4098a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7519', 'needs_recoding': False, 'human_address': '{""address"":""746 Douglass St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.439'}"
Clearwire,CA-SFO4099a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7532', 'needs_recoding': False, 'human_address': '{""address"":""996 Noe St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.432'}"
Clearwire,CA-SFO4100a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7486', 'needs_recoding': False, 'human_address': '{""address"":""3888 26th St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.427'}"
Clearwire,CA-SFO4101a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7505', 'needs_recoding': False, 'human_address': '{""address"":""420 Jersey St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.435'}"
Clearwire,CA-SFO4102a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.777', 'needs_recoding': False, 'human_address': '{""address"":""2016 McAllister St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.445'}"
Clearwire,CA-SFO4103a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7743', 'needs_recoding': False, 'human_address': '{""address"":""439 Broderick St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.439'}"
Clearwire,CA-SFO4104a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7746', 'needs_recoding': False, 'human_address': '{""address"":""765 34th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.494'}"
Clearwire,CA-SFO4105a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7749', 'needs_recoding': False, 'human_address': '{""address"":""763 30th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.49'}"
Clearwire,CA-SFO4106a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7737', 'needs_recoding': False, 'human_address': '{""address"":""759 17th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.476'}"
Clearwire,CA-SFO4107a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7746', 'needs_recoding': False, 'human_address': '{""address"":""733 9th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.467'}"
Clearwire,CA-SFO4108a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7756', 'needs_recoding': False, 'human_address': '{""address"":""732 26th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.485'}"
Clearwire,CA-SFO4110a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.781', 'needs_recoding': False, 'human_address': '{""address"":""431 33rd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.493'}"
Clearwire,CA-SFO4111a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7857', 'needs_recoding': False, 'human_address': '{""address"":""101 20th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.48'}"
Clearwire,CA-SFO4112a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7815', 'needs_recoding': False, 'human_address': '{""address"":""334 23rd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.483'}"
Clearwire,CA-SFO4113a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7814', 'needs_recoding': False, 'human_address': '{""address"":""430 28th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.488'}"
Clearwire,CA-SFO4114a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7834', 'needs_recoding': False, 'human_address': '{""address"":""307 30th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.49'}"
Clearwire,CA-SFO4115a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7398', 'needs_recoding': False, 'human_address': '{""address"":""2590 15th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.471'}"
Clearwire,CA-SFO4116a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7438', 'needs_recoding': False, 'human_address': '{""address"":""2379 Funston Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.469'}"
Clearwire,CA-SFO4124a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7605', 'needs_recoding': False, 'human_address': '{""address"":""1482 11th ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.468'}"
Clearwire,CA-SFO4125a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7432', 'needs_recoding': False, 'human_address': '{""address"":""18 Edgehill Way"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.461'}"
Clearwire,CA-SFO4126a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.764', 'needs_recoding': False, 'human_address': '{""address"":""1255 26th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.485'}"
Clearwire,CA-SFO4127a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7623', 'needs_recoding': False, 'human_address': '{""address"":""1296 La Playa St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.509'}"
Clearwire,CA-SFO4128a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7641', 'needs_recoding': False, 'human_address': '{""address"":""1211 43rd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.503'}"
Clearwire,CA-SFO4129a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7565', 'needs_recoding': False, 'human_address': '{""address"":""4205 Lawton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.508'}"
Clearwire,CA-SFO4130a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.759', 'needs_recoding': False, 'human_address': '{""address"":""1501 34th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.493'}"
Clearwire,CA-SFO4131a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7595', 'needs_recoding': False, 'human_address': '{""address"":""1459 41st Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.501'}"
Clearwire,CA-SFO4132a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7562', 'needs_recoding': False, 'human_address': '{""address"":""1663 30th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.489'}"
Clearwire,CA-SFO4133a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7553', 'needs_recoding': False, 'human_address': '{""address"":""1686 44th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.503'}"
Clearwire,CA-SFO4134a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7467', 'needs_recoding': False, 'human_address': '{""address"":""2167 34 th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.492'}"
Clearwire,CA-SFO4135a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7482', 'needs_recoding': False, 'human_address': '{""address"":""2067 42nd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.501'}"
Clearwire,CA-SFO4136a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.744', 'needs_recoding': False, 'human_address': '{""address"":""2818 Santiago St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.498'}"
Clearwire,CA-SFO4137a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7488', 'needs_recoding': False, 'human_address': '{""address"":""2067 30th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.488'}"
Clearwire,CA-SFO4138a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7408', 'needs_recoding': False, 'human_address': '{""address"":""2301 Ulloa St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.481'}"
Clearwire,CA-SFO4139a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7507', 'needs_recoding': False, 'human_address': '{""address"":""1963 29th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.487'}"
Clearwire,CA-SFO4140a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7439', 'needs_recoding': False, 'human_address': '{""address"":""2326 28th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.485'}"
Clearwire,CA-SFO4141a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7529', 'needs_recoding': False, 'human_address': '{""address"":""1834 33rd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.491'}"
Clearwire,CA-SFO4142a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.751', 'needs_recoding': False, 'human_address': '{""address"":""1900 47th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.506'}"
Clearwire,CA-SFO4143a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7521', 'needs_recoding': False, 'human_address': '{""address"":""1867 39th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.498'}"
Clearwire,CA-SFO4144a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7545', 'needs_recoding': False, 'human_address': '{""address"":""1738 36th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.495'}"
Clearwire,CA-SFO4145a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7607', 'needs_recoding': False, 'human_address': '{""address"":""1388 46th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.506'}"
Clearwire,CA-SFO4146a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7624', 'needs_recoding': False, 'human_address': '{""address"":""1326 32nd Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.491'}"
Clearwire,CA-SFO4147a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7617', 'needs_recoding': False, 'human_address': '{""address"":""1355 38th Ave"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.498'}"
Clearwire,CA-SFO4148a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7371', 'needs_recoding': False, 'human_address': '{""address"":""268 Arlington St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.426'}"
Clearwire,CA-SFO4149a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7499', 'needs_recoding': False, 'human_address': '{""address"":""4108 25th St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.432'}"
Clearwire,CA-SFO4150a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7751', 'needs_recoding': False, 'human_address': '{""address"":""36 Ashbury St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.448'}"
Clearwire,CA-SFO4151a,,,,,,Utility Pole,,"Wireless Broadband Internet, Voice & Data Transmissions","Laptop Internet Card, Wireless modem",1,On Existing Pole,,2496-2690,20,N/A,Richard Tang,510-632-2608,,"{'latitude': '37.7791', 'needs_recoding': False, 'human_address': '{""address"":""861 Baker St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.442'}"
